OrderDate,Month,Year,ProductName,SubcategoryName,CategoryName,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice,Prefix,FirstName,LastName,Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,HomeOwner,Occupation,Region,Country,Continent,OrderQuantity,OrderQuantity_MA3,OrderQuantity_MA6,OrderQuantity_pct_change
2017-06-10,6,2017,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,46,U,1117.8559,2071.4196,MR.,ANDRES,LAL,44,S,M,150000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.6666666666666667,1.5,0.0
2017-06-10,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,ANDRES,LAL,44,S,M,150000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.0,1.5,0.0
2017-06-10,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,BRANDY,CHANDRA,42,S,F,40000.0,3,Partial College,Y,Clerical,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-10,6,2017,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,38,U,1117.8559,2071.4196,MR.,DWAYNE,ALVAREZ,62,M,M,90000.0,2,High School,N,Professional,France,France,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-10,6,2017,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,Silver,40,W,419.7784,769.49,MR.,ALVIN,YE,49,M,M,60000.0,2,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-10,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,EBONY,SAI,51,S,F,10000.0,4,Partial High School,Y,Manual,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-10,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,JASON,PERRY,53,M,M,60000.0,4,Bachelors,N,Skilled Manual,Southwest,United States,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-10,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MR.,JASON,PERRY,53,M,M,60000.0,4,Bachelors,N,Skilled Manual,Southwest,United States,North America,2,1.6666666666666667,1.5,0.0
2017-06-10,6,2017,LL Road Tire,Tires and Tubes,Accessories,Black,0,0,8.0373,21.49,MR.,JASON,PERRY,53,M,M,60000.0,4,Bachelors,N,Skilled Manual,Southwest,United States,North America,2,2.0,1.5,0.0
2017-06-10,6,2017,"Road-750 Black, 48",Road Bikes,Bikes,Black,48,U,343.6496,539.99,MR.,JASON,PERRY,53,M,M,60000.0,4,Bachelors,N,Skilled Manual,Southwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-10,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,JESSICA,ROBINSON,51,M,F,70000.0,4,Graduate Degree,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-10,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,JESSICA,ROBINSON,51,M,F,70000.0,4,Graduate Degree,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.8333333333333333,0.0
2017-06-10,6,2017,"Mountain-500 Black, 44",Mountain Bikes,Bikes,Black,44,U,294.5797,539.99,MRS.,JESSICA,ROBINSON,51,M,F,70000.0,4,Graduate Degree,Y,Professional,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-10,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,JULIA,JENKINS,53,S,F,60000.0,4,Bachelors,N,Skilled Manual,Northwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-10,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,JULIA,JENKINS,53,S,F,60000.0,4,Bachelors,N,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.5,-0.5
2017-06-10,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MS.,KARI,PRASAD,49,M,F,40000.0,0,Graduate Degree,Y,Clerical,France,France,Europe,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-10,6,2017,"Mountain-200 Black, 38",Mountain Bikes,Bikes,Black,38,U,1105.81,2049.0982,MS.,KARI,PRASAD,49,M,F,40000.0,0,Graduate Degree,Y,Clerical,France,France,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-10,6,2017,Hitch Rack - 4-Bike,Bike Racks,Accessories,Black,0,0,44.88,120.0,MS.,KARI,PRASAD,49,M,F,40000.0,0,Graduate Degree,Y,Clerical,France,France,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-10,6,2017,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,U,31.7244,48.0673,MR.,KARL,LUO,50,S,M,60000.0,0,Graduate Degree,Y,Professional,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-10,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,DWAYNE,ALVAREZ,62,M,M,90000.0,2,High School,N,Professional,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-10,6,2017,"Road-550-W Yellow, 44",Road Bikes,Bikes,Yellow,44,W,605.6492,1000.4375,MR.,KARL,LUO,50,S,M,60000.0,0,Graduate Degree,Y,Professional,Southwest,United States,North America,1,1.0,1.1666666666666667,0.0
2017-06-10,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MRS.,JACQUELINE,PRICE,72,M,F,60000.0,4,Bachelors,Y,Management,Southwest,United States,North America,1,1.0,1.0,0.0
2017-06-10,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,JACQUELINE,PRICE,72,M,F,60000.0,4,Bachelors,Y,Management,Southwest,United States,North America,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-10,6,2017,"Road-350-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,1082.51,1700.99,MRS.,JULIA,JENKINS,53,S,F,60000.0,4,Bachelors,N,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-10,6,2017,"Road-550-W Yellow, 40",Road Bikes,Bikes,Yellow,40,W,605.6492,1000.4375,MRS.,ISABELLA,BELL,56,M,F,60000.0,1,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-10,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,EDUARDO,BUTLER,56,S,M,30000.0,4,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-10,6,2017,"Half-Finger Gloves, S",Gloves,Clothing,Black,S,U,9.7136,23.5481,MRS.,JACQUELINE,PRICE,72,M,F,60000.0,4,Bachelors,Y,Management,Southwest,United States,North America,2,1.6666666666666667,1.5,0.0
2017-06-10,6,2017,"Mountain-500 Black, 52",Mountain Bikes,Bikes,Black,52,U,294.5797,539.99,MRS.,EBONY,SAI,51,S,F,10000.0,4,Partial High School,Y,Manual,France,France,Europe,1,1.6666666666666667,1.5,-0.5
2017-06-10,6,2017,Touring Tire,Tires and Tubes,Accessories,Black,0,0,10.8423,28.99,MR.,EDUARDO,BUTLER,56,S,M,30000.0,4,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,2,1.6666666666666667,1.5,1.0
2017-06-10,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,EDUARDO,BUTLER,56,S,M,30000.0,4,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-10,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,EVAN,LOPEZ,48,S,M,50000.0,2,Bachelors,Y,Skilled Manual,Northwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-10,6,2017,"Road-550-W Yellow, 44",Road Bikes,Bikes,Yellow,44,W,605.6492,1000.4375,MR.,EVAN,LOPEZ,48,S,M,50000.0,2,Bachelors,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.5,-0.5
2017-06-10,6,2017,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,XL,U,41.5723,53.99,MR.,EVAN,LOPEZ,48,S,M,50000.0,2,Bachelors,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-10,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MR.,EVAN,LOPEZ,48,S,M,50000.0,2,Bachelors,Y,Skilled Manual,Northwest,United States,North America,3,1.6666666666666667,1.6666666666666667,2.0
2017-06-10,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MRS.,ISABEL,COLEMAN,45,S,F,40000.0,4,Partial College,Y,Clerical,Canada,Canada,North America,1,1.6666666666666667,1.5,-0.6666666666666667
2017-06-10,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MR.,GRANT,BECKER,64,M,M,40000.0,3,Partial College,N,Skilled Manual,Australia,Australia,Pacific,2,2.0,1.6666666666666667,1.0
2017-06-10,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,ISABELLA,BELL,56,M,F,60000.0,1,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.5,-0.5
2017-06-10,6,2017,"Road-350-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,1082.51,1700.99,MRS.,HALEY,STEWART,45,S,F,60000.0,1,Graduate Degree,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.5,0.0
2017-06-10,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,ISABEL,COLEMAN,45,S,F,40000.0,4,Partial College,Y,Clerical,Canada,Canada,North America,2,1.3333333333333333,1.6666666666666667,1.0
2017-06-10,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MRS.,ISABEL,COLEMAN,45,S,F,40000.0,4,Partial College,Y,Clerical,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-10,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,GRANT,BECKER,64,M,M,40000.0,3,Partial College,N,Skilled Manual,Australia,Australia,Pacific,2,1.6666666666666667,1.5,1.0
2017-06-10,6,2017,"Half-Finger Gloves, M",Gloves,Clothing,Black,M,U,9.7136,23.5481,MRS.,ISABELLA,BELL,56,M,F,60000.0,1,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.5,0.0
2017-06-11,6,2017,"Road-250 Red, 58",Road Bikes,Bikes,Red,58,U,1320.6838,2181.5625,MRS.,LINDSEY,LUO,60,M,F,70000.0,2,High School,Y,Professional,Australia,Australia,Pacific,1,1.6666666666666667,1.5,-0.5
2017-06-11,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,LINDSEY,LUO,60,M,F,70000.0,2,High School,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.5,0.0
2017-06-11,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,LINDSEY,LUO,60,M,F,70000.0,2,High School,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.5,1.0
2017-06-11,6,2017,"Road-750 Black, 52",Road Bikes,Bikes,Black,52,U,343.6496,539.99,MR.,LEVI,RANA,68,S,M,110000.0,4,High School,Y,Management,Germany,Germany,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-11,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,KRISTOPHER,SURI,44,M,M,80000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-11,6,2017,"Mountain-500 Silver, 52",Mountain Bikes,Bikes,Silver,52,U,308.2179,564.99,MR.,LEONARD,XU,61,M,M,20000.0,1,Bachelors,Y,Clerical,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-11,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,KRISTY,ORTEGA,47,S,F,40000.0,2,Partial College,Y,Clerical,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-11,6,2017,LL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,KRISTY,ORTEGA,47,S,F,40000.0,2,Partial College,Y,Clerical,France,France,Europe,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-11,6,2017,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,Yellow,S,U,41.5723,53.99,MRS.,LINDSEY,LUO,60,M,F,70000.0,2,High School,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-11,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,KRISTY,ORTEGA,47,S,F,40000.0,2,Partial College,Y,Clerical,France,France,Europe,2,1.6666666666666667,1.3333333333333333,1.0
2017-06-11,6,2017,"Half-Finger Gloves, M",Gloves,Clothing,Black,M,U,9.7136,23.5481,MR.,LEVI,RANA,68,S,M,110000.0,4,High School,Y,Management,Germany,Germany,Europe,3,2.0,1.6666666666666667,0.5
2017-06-11,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,LINDSEY,LUO,60,M,F,70000.0,2,High School,Y,Professional,Australia,Australia,Pacific,1,2.0,1.6666666666666667,-0.6666666666666667
2017-06-11,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MR.,MARVIN,ORTEGA,65,M,M,70000.0,2,Partial High School,Y,Skilled Manual,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,0.0
2017-06-11,6,2017,"Touring-3000 Yellow, 54",Touring Bikes,Bikes,Yellow,54,U,461.4448,742.35,MS.,MANDY,XU,58,S,F,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.0,1.5,0.0
2017-06-11,6,2017,Bike Wash - Dissolver,Cleaners,Accessories,Multi,0,0,2.9733,7.95,MRS.,MARIE,GONZALEZ,53,S,F,50000.0,4,Bachelors,Y,Skilled Manual,Southwest,United States,North America,1,1.0,1.5,0.0
2017-06-11,6,2017,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,Silver,40,W,419.7784,769.49,MRS.,MARIE,GONZALEZ,53,S,F,50000.0,4,Bachelors,Y,Skilled Manual,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-11,6,2017,"Half-Finger Gloves, S",Gloves,Clothing,Black,S,U,9.7136,23.5481,MR.,MARVIN,ORTEGA,65,M,M,70000.0,2,Partial High School,Y,Skilled Manual,Southwest,United States,North America,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-11,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MR.,MARVIN,ORTEGA,65,M,M,70000.0,2,Partial High School,Y,Skilled Manual,Southwest,United States,North America,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-11,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,MICHELE,GILL,55,M,F,40000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,3,2.0,1.5,2.0
2017-06-11,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,MICHELE,GILL,55,M,F,40000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,2,2.0,1.6666666666666667,-0.33333333333333337
2017-06-11,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MRS.,MICHELE,GILL,55,M,F,40000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,1,2.0,1.6666666666666667,-0.5
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,MICHELE,GILL,55,M,F,40000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-11,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,MICHELE,GILL,55,M,F,40000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,1,1.0,1.5,0.0
2017-06-11,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,KRISTOPHER,SURI,44,M,M,80000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.6666666666666667,1.0
2017-06-11,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,MOLLY,GONZALEZ,61,M,F,40000.0,1,Partial College,Y,Clerical,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-11,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MS.,MANDY,XU,58,S,F,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-11,6,2017,Bike Wash - Dissolver,Cleaners,Accessories,Multi,0,0,2.9733,7.95,MR.,KRISTOPHER,SURI,44,M,M,80000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-11,6,2017,Hydration Pack - 70 oz.,Hydration Packs,Accessories,Silver,70,0,20.5663,54.99,MRS.,JULIA,NELSON,52,S,F,80000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-11,6,2017,"Road-750 Black, 52",Road Bikes,Bikes,Black,52,U,343.6496,539.99,MS.,KRISTA,HERNANDEZ,41,S,F,10000.0,0,High School,N,Manual,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-11,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,MORGAN,BAKER,62,M,F,60000.0,2,High School,N,Professional,Southwest,United States,North America,3,1.6666666666666667,1.5,2.0
2017-06-11,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MRS.,JOAN,WATSON,67,M,F,60000.0,2,Partial College,Y,Professional,Southwest,United States,North America,2,2.0,1.6666666666666667,-0.33333333333333337
2017-06-11,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,JOAN,WATSON,67,M,F,60000.0,2,Partial College,Y,Professional,Southwest,United States,North America,2,2.3333333333333335,1.8333333333333333,0.0
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,JOAN,WATSON,67,M,F,60000.0,2,Partial College,Y,Professional,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-11,6,2017,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,L,U,41.5723,53.99,MRS.,JOAN,WATSON,67,M,F,60000.0,2,Partial College,Y,Professional,Southwest,United States,North America,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,JODI,SHAN,72,M,F,70000.0,5,High School,N,Professional,France,France,Europe,2,1.3333333333333333,1.8333333333333333,1.0
2017-06-11,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MRS.,JODI,SHAN,72,M,F,70000.0,5,High School,N,Professional,France,France,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-11,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,JODI,SHAN,72,M,F,70000.0,5,High School,N,Professional,France,France,Europe,1,1.6666666666666667,1.5,-0.5
2017-06-11,6,2017,"Road-250 Black, 58",Road Bikes,Bikes,Black,58,U,1320.6838,2181.5625,MRS.,JODI,SHAN,72,M,F,70000.0,5,High School,N,Professional,France,France,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,JULIA,NELSON,52,S,F,80000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.5,1.0
2017-06-11,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,JULIA,NELSON,52,S,F,80000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-11,6,2017,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,XL,U,41.5723,53.99,MRS.,KAITLYN,HALL,48,M,F,70000.0,5,Graduate Degree,N,Professional,Northwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-11,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,KRISTOPHER,SURI,44,M,M,80000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.5,1.0
2017-06-11,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,KATHERINE,LEWIS,52,M,F,40000.0,1,Bachelors,Y,Skilled Manual,United Kingdom,United Kingdom,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-11,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,KATHERINE,LEWIS,52,M,F,40000.0,1,Bachelors,Y,Skilled Manual,United Kingdom,United Kingdom,Europe,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-11,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MRS.,KATHERINE,WARD,61,S,F,90000.0,2,Partial College,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-11,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,KATHERINE,WARD,61,S,F,90000.0,2,Partial College,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-11,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MRS.,KATHERINE,WARD,61,S,F,90000.0,2,Partial College,Y,Professional,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,KATHERINE,WARD,61,S,F,90000.0,2,Partial College,Y,Professional,Southwest,United States,North America,1,1.3333333333333333,1.5,0.0
2017-06-11,6,2017,"Half-Finger Gloves, M",Gloves,Clothing,Black,M,U,9.7136,23.5481,MRS.,KAYLA,GARCIA,62,M,F,70000.0,4,High School,Y,Professional,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-11,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MRS.,KAYLA,GARCIA,62,M,F,70000.0,4,High School,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.5,-0.5
2017-06-11,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,KAYLA,GARCIA,62,M,F,70000.0,4,High School,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-11,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MS.,KRISTA,HERNANDEZ,41,S,F,10000.0,0,High School,N,Manual,Australia,Australia,Pacific,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MS.,KRISTA,HERNANDEZ,41,S,F,10000.0,0,High School,N,Manual,Australia,Australia,Pacific,2,1.6666666666666667,1.5,0.0
2017-06-11,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MS.,KRISTA,HERNANDEZ,41,S,F,10000.0,0,High School,N,Manual,Australia,Australia,Pacific,2,2.0,1.6666666666666667,0.0
2017-06-11,6,2017,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,L,U,41.5723,53.99,MS.,KRISTA,HERNANDEZ,41,S,F,10000.0,0,High School,N,Manual,Australia,Australia,Pacific,1,1.6666666666666667,1.5,-0.5
2017-06-11,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,KATHERINE,LEWIS,52,M,F,40000.0,1,Bachelors,Y,Skilled Manual,United Kingdom,United Kingdom,Europe,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-11,6,2017,"Women's Mountain Shorts, S",Shorts,Clothing,Black,S,W,26.1763,69.99,MRS.,MORGAN,BAKER,62,M,F,60000.0,2,High School,N,Professional,Southwest,United States,North America,1,1.3333333333333333,1.6666666666666667,-0.5
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,SHANNON,ZHOU,46,S,F,40000.0,2,Partial College,Y,Clerical,France,France,Europe,1,1.3333333333333333,1.5,0.0
2017-06-11,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,NATALIE,JONES,93,S,F,30000.0,2,High School,N,Skilled Manual,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-11,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MS.,SARAH,ANDERSON,51,M,F,40000.0,0,Bachelors,Y,Professional,Germany,Germany,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-11,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,SHANE,RAMAN,61,S,M,70000.0,2,High School,Y,Skilled Manual,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,0.0
